id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
250063,P3,all,5120,0.1773962825536728,0.08755212724208832,0.08984415531158448,0.2753767367746696,0.13803366199614658,0.13734307477852303
250063,P3,fg,146,0.49818581342697144,0.3089577078819275,0.18922810554504393,0.0783581919374477,0.05858962199207873,0.019768569945368963
250063,P3,bg,4974,0.17637287080287933,0.09156674891710281,0.08480612188577652,0.2796135433890855,0.1351402303262637,0.1444733130628218
250063,P4,all,1280,0.1817067265510559,0.08093848526477813,0.10076824128627777,0.33449104699563664,0.09116121213874005,0.24332983485689658
250063,P4,fg,40,0.7681946754455566,0.39210784435272217,0.3760868310928345,0.6668816359524693,0.19780926784730404,0.4690723681051653
250063,P4,bg,1240,0.17723482847213745,0.08548675253987312,0.09174807593226433,0.31671459446492967,0.07020178363366744,0.24651281083126222
250063,P5,all,320,0.25465837121009827,0.19716346859931946,0.0574949026107788,-0.006815666078338833,-0.06478267623432757,0.057967010155988735
250063,P5,fg,10,0.8508564233779907,0.128607676923275,0.7222487464547157,0.6933002365872423,0.14017819250689129,0.553122044080351
250063,P5,bg,310,0.24843692779541016,0.21265412867069244,0.03578279912471771,-0.017503268899496216,-0.05781144253241618,0.04030817363291996
250097,P3,all,5120,0.1119534969329834,0.05878518521785736,0.05316831171512604,0.05814050180401287,0.11638111719558564,-0.05824061539157277
250097,P3,fg,341,0.472236305475235,0.1503591611981392,0.3218771442770958,0.47237454747619445,0.1562870048827903,0.31608754259340416
250097,P3,bg,4779,0.11595435440540314,0.06501188203692436,0.05094247236847878,0.02002642255431818,0.11208150033352768,-0.0920550777792095
250097,P4,all,1280,0.20549781620502472,0.08640248030424118,0.11909533590078354,0.2993911544606462,0.1362506355467395,0.16314051891390668
250097,P4,fg,84,0.7841610312461853,0.18978571891784668,0.5943753123283386,0.7594111778990541,0.02228077200197751,0.7371304058970766
250097,P4,bg,1196,0.21515430510044098,0.09708834141492843,0.11806596368551255,0.2128105437880564,0.14613731789088275,0.06667322589717364
250097,P5,all,320,0.5666756629943848,0.5639553546905518,0.0027203083038329634,0.14549770805297896,0.22980353787636174,-0.08430582982338278
250097,P5,fg,22,0.5270472764968872,0.41828233003616333,0.10876494646072388,0.28239874908885915,-0.19545788378918066,0.4778566328780398
250097,P5,bg,298,0.5613278746604919,0.5608420133590698,0.00048586130142214135,0.15177822197724103,0.23095130465077496,-0.07917308267353393
250105,P3,all,5120,0.12128176540136337,0.066719388961792,0.054562376439571375,0.040662921124473124,0.07002820523206532,-0.029365284107592197
250105,P3,fg,224,0.3108378052711487,0.26512464582920076,0.045713159441947926,0.2594220882232677,0.13177684028919598,0.1276452479340717
250105,P3,bg,4896,0.12925954163074493,0.06874467432498932,0.060514867305755615,0.02270178423146346,0.06568368760039145,-0.04298190336892799
250105,P4,all,1280,0.17901627719402313,0.0820237398147583,0.09699253737926483,0.16594291932188462,0.023829852986559225,0.1421130663353254
250105,P4,fg,55,0.492474228143692,0.3057481050491333,0.18672612309455872,0.1657271162694103,0.042811013445335146,0.12291610282407517
250105,P4,bg,1225,0.18832790851593018,0.08582348078489303,0.10250442773103714,0.1093689621985654,0.028458005694015347,0.08091095650455005
