epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,8766.73,1.01146,0.52273,0.97567,0.77051,0.7269,0.76988,0.54627,1.0788,0.55271,1.01403,0.0037135,0.0037135,0.0037135
129,8831.33,1.00842,0.5215,0.97366,0.77024,0.72707,0.77007,0.5465,1.07885,0.5525,1.01412,0.003664,0.003664,0.003664
130,8896.9,1.00813,0.52061,0.97398,0.77364,0.72519,0.77008,0.54659,1.07883,0.55234,1.01414,0.0036145,0.0036145,0.0036145
131,8963.29,1.00816,0.51877,0.97297,0.77327,0.72508,0.77038,0.54679,1.07886,0.55214,1.01419,0.003565,0.003565,0.003565
132,9027.6,1.00417,0.51766,0.97034,0.77468,0.7241,0.7706,0.54684,1.07899,0.55205,1.01424,0.0035155,0.0035155,0.0035155
133,9093.44,1.00264,0.51422,0.96986,0.77659,0.7231,0.77055,0.54689,1.07914,0.55181,1.0143,0.003466,0.003466,0.003466
134,9159.21,1.00202,0.51426,0.97162,0.77858,0.72133,0.77066,0.54706,1.07929,0.5518,1.01434,0.0034165,0.0034165,0.0034165
135,9225.32,1.00125,0.51361,0.97,0.77796,0.7215,0.77087,0.54702,1.07933,0.55169,1.01439,0.003367,0.003367,0.003367
136,9289.85,1.00115,0.51393,0.96978,0.77912,0.72148,0.77036,0.54689,1.07932,0.55169,1.01441,0.0033175,0.0033175,0.0033175
137,9355.87,1.00162,0.51305,0.97092,0.78207,0.71729,0.77069,0.54706,1.07947,0.55171,1.01444,0.003268,0.003268,0.003268
138,9422.38,0.99806,0.51183,0.97002,0.7839,0.71649,0.77079,0.54711,1.07954,0.55167,1.01455,0.0032185,0.0032185,0.0032185
139,9488.76,0.9975,0.51015,0.97007,0.78255,0.71676,0.77112,0.54719,1.07947,0.55159,1.01455,0.003169,0.003169,0.003169
140,9554.04,0.99475,0.5084,0.96794,0.78146,0.71712,0.77146,0.54696,1.07957,0.55151,1.01461,0.0031195,0.0031195,0.0031195
141,9618.37,0.99346,0.50748,0.96802,0.78258,0.71756,0.77137,0.5472,1.07965,0.55157,1.01466,0.00307,0.00307,0.00307
142,9686.04,0.99453,0.50736,0.96889,0.78115,0.71836,0.77142,0.54733,1.07966,0.55148,1.01473,0.0030205,0.0030205,0.0030205
143,9754.24,0.98899,0.50372,0.96796,0.78313,0.71863,0.77147,0.54763,1.07978,0.55145,1.0148,0.002971,0.002971,0.002971
144,9823.2,0.99078,0.50389,0.9669,0.78545,0.71701,0.77097,0.54737,1.07992,0.55148,1.01488,0.0029215,0.0029215,0.0029215
145,9890.14,0.98959,0.50428,0.96666,0.77921,0.72186,0.77109,0.54744,1.08012,0.55156,1.015,0.002872,0.002872,0.002872
