id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
00000086,P4,all,1600,0.4692968726158142,0.19170908033847808,0.2775877922773361,0.5943013970287635,0.20913305654305972,0.3851683404857038
00000086,P4,fg,10,0.9153619408607483,0.5047182857990264,0.41064365506172185,0.8763367863749089,0.02360547324151624,0.8527313131333927
00000086,P4,bg,1590,0.4561486542224884,0.1991563007235527,0.2569923534989357,0.522303944918407,0.22703486299036452,0.2952690819280425
00000086,P5,all,400,0.6657295823097229,0.49327427744865415,0.17245530486106875,0.7400575911474471,0.5709351725751513,0.16912241857229582
00000086,P5,fg,2,,,,,,
00000086,P5,bg,398,0.6674911379814148,0.4947609961032867,0.17273014187812807,0.7397069624560332,0.571869036459397,0.16783792599663616
00000087,P3,all,6400,0.42246830463409424,0.08366230055689812,0.33880600407719613,0.5810558740038626,0.13891344706487568,0.4421424269389869
00000087,P3,fg,20,0.9054468870162964,0.3700419843196869,0.5354049026966095,0.8591358770486962,-0.014739015118656718,0.8738748921673529
00000087,P3,bg,6380,0.41816747188568115,0.08515783026814461,0.33300964161753654,0.47809483484909776,0.15973905679135694,0.31835577805774085
00000087,P4,all,1600,0.5592638254165649,0.25530536770820617,0.3039584577083588,0.6145296986389317,0.20505742226452434,0.40947227637440736
00000087,P4,fg,8,0.9491767883300781,0.4950218379497528,0.45415495038032533,0.6842997158100242,-0.1529417801035659,0.8372414959135901
00000087,P4,bg,1592,0.5196710824966431,0.2827237844467163,0.23694729804992676,0.4199031952161193,0.26064268461709755,0.15926051059902174
00000087,P5,all,400,0.6404822468757629,0.6063810467720032,0.03410120010375972,0.7632944315174889,0.7574941252744953,0.005800306242993547
00000087,P5,fg,1,,,,,,
00000087,P5,bg,399,0.6477386355400085,0.6070262312889099,0.04071240425109868,0.8054375372559675,0.7573138988137442,0.04812363844222323
00000088,P3,all,6400,0.36071813106536865,0.04064288474619389,0.3200752463191748,0.6064522872472551,0.06858690938711799,0.5378653778601371
00000088,P3,fg,66,0.8504977226257324,0.14340250194072723,0.7070952206850052,0.8943972857947936,0.03786216815284138,0.8565351176419522
00000088,P3,bg,6334,0.3445185422897339,0.04227265492081642,0.30224588736891744,0.4719797598813416,0.07534804305068846,0.3966317168306531
00000088,P4,all,1600,0.586544394493103,0.1361318752169609,0.4504125192761421,0.8130295896258062,0.15391253988129097,0.6591170497445152
00000088,P4,fg,21,0.9393563866615295,0.22646545767784118,0.7128909289836883,0.8841528747486581,0.00033938032231456416,0.8838134944263436
00000088,P4,bg,1579,0.4812484085559845,0.17269861102104186,0.3085497975349426,0.6464408760210083,0.23130458406059703,0.41513629196041124
00000088,P5,all,400,0.5767313838005066,0.46389744281768797,0.11283394098281863,0.5461708474654636,0.5618186899021087,-0.015647842436645076
00000088,P5,fg,4,,,,,,
