dataset,id,rgb_gt,ir_gt,class_id,status,label_pair_iou,teacher,student,both_hit_own_gt_iou_delta,rgb_luminance,student_strict_low_correct,student_high_correct_candidate,student_high_wrong_class,student_no_coarse_saved_candidate,level,image_fg_cka_paired,image_fg_cka_donor,image_fg_delta_cka,rgb_fg_tokens,rgb_ring_tokens,rgb_fg_mean_energy,rgb_ring_mean_energy,rgb_fg_over_ring,ir_fg_tokens,ir_ring_tokens,ir_fg_mean_energy,ir_ring_mean_energy,ir_fg_over_ring
dronevehicle,01333,14,16,0,both_hit,1.0,ir,rgb,0.26179455644561445,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,9,8,6.413611888885498,4.8274245262146,1.3285783529281616,9,8,7.161214351654053,4.305765151977539,1.6631687879562378
dronevehicle,01333,14,16,0,both_hit,1.0,ir,rgb,0.26179455644561445,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,4,2,5.591578483581543,6.613292694091797,0.845505952835083,4,2,9.294317245483398,7.683525085449219,1.2096422910690308
dronevehicle,01333,15,17,0,both_hit,1.0,ir,rgb,0.1941553028740306,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,42,24,6.785321235656738,6.374032974243164,1.0645256042480469,42,24,7.758812427520752,6.123537063598633,1.2670475244522095
dronevehicle,01333,15,17,0,both_hit,1.0,ir,rgb,0.1941553028740306,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,12,7,6.190324783325195,4.718858242034912,1.3118268251419067,12,7,6.952781677246094,4.325254440307617,1.607485055923462
dronevehicle,01333,15,17,0,both_hit,1.0,ir,rgb,0.1941553028740306,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,2,1,5.724252700805664,6.819533824920654,0.8393906354904175,2,1,10.274188995361328,9.33990478515625,1.1000314950942993
dronevehicle,01333,16,18,0,both_hit,1.0,ir,rgb,0.24498735433811147,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,48,30,6.735164642333984,6.365942478179932,1.057999610900879,48,30,7.501091480255127,6.129904747009277,1.2236881256103516
dronevehicle,01333,16,18,0,both_hit,1.0,ir,rgb,0.24498735433811147,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,12,5,6.396875381469727,4.7403364181518555,1.3494559526443481,12,5,6.84364652633667,4.131514549255371,1.656449794769287
dronevehicle,01333,16,18,0,both_hit,1.0,ir,rgb,0.24498735433811147,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,4,1,5.008180618286133,5.716557502746582,0.8760833144187927,4,1,11.128877639770508,10.295929908752441,1.0809006690979004
dronevehicle,01333,17,19,0,both_hit,1.0,ir,rgb,0.22804950129939328,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,42,36,6.7564873695373535,6.36529541015625,1.0614570379257202,42,36,7.603733539581299,6.098032474517822,1.2469159364700317
dronevehicle,01333,17,19,0,both_hit,1.0,ir,rgb,0.22804950129939328,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,12,5,6.237489223480225,4.523097515106201,1.379030466079712,12,5,7.086259841918945,4.30720853805542,1.6452093124389648
dronevehicle,01333,17,19,0,both_hit,1.0,ir,rgb,0.22804950129939328,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,4,1,5.59938907623291,6.819533824920654,0.8210809230804443,4,1,10.233539581298828,9.33990478515625,1.0956791639328003
dronevehicle,01333,18,20,0,both_hit,1.0,ir,rgb,0.18763747661853714,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,48,33,6.673333644866943,6.319791793823242,1.0559420585632324,48,33,7.52235221862793,6.068800926208496,1.2395120859146118
dronevehicle,01333,18,20,0,both_hit,1.0,ir,rgb,0.18763747661853714,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,9,8,6.405462741851807,4.665092468261719,1.3730623722076416,9,8,6.826535224914551,4.057069778442383,1.6826269626617432
dronevehicle,01333,18,20,0,both_hit,1.0,ir,rgb,0.18763747661853714,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,4,0,6.181492805480957,,,4,0,11.830642700195312,,
dronevehicle,01333,19,21,0,both_hit,1.0,ir,rgb,0.1505922570407866,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,48,31,6.552454471588135,6.138377666473389,1.0674570798873901,48,31,7.297792911529541,6.047337055206299,1.2067779302597046
dronevehicle,01333,19,21,0,both_hit,1.0,ir,rgb,0.1505922570407866,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,12,8,6.017026901245117,4.447977066040039,1.3527557849884033,12,8,6.670786380767822,4.168915748596191,1.6001250743865967
dronevehicle,01333,19,21,0,both_hit,1.0,ir,rgb,0.1505922570407866,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,2,1,6.03886604309082,6.097668647766113,0.9903565645217896,2,1,10.853616714477539,9.329254150390625,1.1633960008621216
dronevehicle,01333,20,22,0,both_hit,1.0,ir,rgb,0.28784625099910655,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,49,37,6.406761169433594,6.161955833435059,1.0397285223007202,49,37,7.113620281219482,6.080284118652344,1.169948697090149
dronevehicle,01333,20,22,0,both_hit,1.0,ir,rgb,0.28784625099910655,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,16,7,5.1793389320373535,4.411001682281494,1.1741865873336792,16,7,5.679325103759766,4.065675258636475,1.3968958854675293
dronevehicle,01333,20,22,0,both_hit,1.0,ir,rgb,0.28784625099910655,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,2,3,5.807681083679199,5.368802547454834,1.0817461013793945,2,3,9.243942260742188,9.102156639099121,1.0155771970748901
dronevehicle,01333,21,23,0,teacher_only,1.0,ir,rgb,,6.9064764976501465,False,False,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,42,20,6.413514137268066,6.2021942138671875,1.0340718030929565,42,20,7.461025238037109,6.076911449432373,1.2277660369873047
dronevehicle,01333,21,23,0,teacher_only,1.0,ir,rgb,,6.9064764976501465,False,False,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,12,4,5.409727573394775,4.288674831390381,1.261398434638977,12,4,6.38645601272583,4.2478108406066895,1.5034699440002441
dronevehicle,01333,21,23,0,teacher_only,1.0,ir,rgb,,6.9064764976501465,False,False,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,2,1,7.6953325271606445,6.576085567474365,1.1701996326446533,2,1,10.560810089111328,8.420580863952637,1.2541664838790894
dronevehicle,01333,22,24,0,teacher_only,1.0,ir,rgb,,6.9064764976501465,True,False,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,56,36,6.408949851989746,6.1746649742126465,1.037942886352539,56,36,7.541985511779785,6.048684120178223,1.2468804121017456
dronevehicle,01333,22,24,0,teacher_only,1.0,ir,rgb,,6.9064764976501465,True,False,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,15,6,5.101473331451416,4.249152183532715,1.200586199760437,15,6,6.228736877441406,4.353941440582275,1.4305973052978516
dronevehicle,01333,22,24,0,teacher_only,1.0,ir,rgb,,6.9064764976501465,True,False,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,4,3,6.225876808166504,6.16015625,1.0106686353683472,4,3,9.271888732910156,8.616415977478027,1.0760725736618042
dronevehicle,01333,23,25,0,both_hit,1.0,ir,rgb,0.1368021849302855,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,56,59,6.546387672424316,6.189058780670166,1.057735562324524,56,59,7.2208123207092285,5.985434532165527,1.206397294998169
dronevehicle,01333,23,25,0,both_hit,1.0,ir,rgb,0.1368021849302855,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,12,15,5.815351486206055,4.324609756469727,1.3447113037109375,12,15,6.269911289215088,4.137443542480469,1.5154070854187012
dronevehicle,01333,23,25,0,both_hit,1.0,ir,rgb,0.1368021849302855,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,4,4,5.789748668670654,6.15455961227417,0.9407250881195068,4,4,8.126276016235352,9.297447204589844,0.8740330338478088
dronevehicle,01333,24,26,0,both_hit,1.0,ir,rgb,0.18645727325436012,6.9064764976501465,False,True,False,False,P3,0.41507458686828613,0.019267570041120053,0.39580701682716607,48,20,6.729116916656494,6.402453422546387,1.0510215759277344,48,20,7.5496087074279785,5.997697353363037,1.2587511539459229
dronevehicle,01333,24,26,0,both_hit,1.0,ir,rgb,0.18645727325436012,6.9064764976501465,False,True,False,False,P4,0.4980264902114868,0.029964850470423698,0.46806163974106313,16,9,5.961431503295898,4.535983562469482,1.314253330230713,16,9,6.798428535461426,4.086616039276123,1.6635838747024536
dronevehicle,01333,24,26,0,both_hit,1.0,ir,rgb,0.18645727325436012,6.9064764976501465,False,True,False,False,P5,0.2340409755706787,0.23232464492321014,0.001716330647468567,2,2,7.1325225830078125,8.180526733398438,0.8718903660774231,2,2,10.532171249389648,8.445124626159668,1.2471303939819336
