dataset,id,n_common_objects,rgb_luminance,teacher_only_fraction,student_only_fraction,teacher_only_strict_low_fraction,both_hit_loc_delta_mean,P3_fg_delta_cka,P3_bg_delta_cka,P4_fg_delta_cka,P4_bg_delta_cka,P5_fg_delta_cka,P5_bg_delta_cka
vedai,00000534,1,101.0899887084961,0.0,0.0,0.0,0.026092289301126392,0.38047405481338503,0.2400186203420162,,0.2934390366077423,,0.11854069232940678
vedai,00000539,2,114.99018859863281,0.0,0.0,0.0,0.07699303537872337,,0.2784521274268627,,0.35342358350753783,,0.1354899048805237
vedai,00000542,2,124.04202270507812,0.0,0.0,0.0,-0.0009639951837259186,0.4574526369571686,0.2654435381293297,,0.21522020995616914,,0.049262499809265115
vedai,00000556,2,153.52647399902344,0.0,0.5,0.0,0.050704429156333,0.5625422954559326,0.2603690929710865,,0.3112977802753448,,0.07861126661300655
vedai,00000558,3,129.86720275878906,0.3333333333333333,0.0,0.0,-0.014025001751009958,0.48493832945823667,0.25775307342410086,0.26660512089729305,0.29765687584877015,,0.07748437523841856
vedai,00000572,6,154.15069580078125,0.0,0.0,0.0,0.03754524770870857,0.6210447698831558,0.34376880526542664,0.5255508869886398,0.323997563123703,,0.13819968700408936
vedai,00000583,1,109.68965148925781,0.0,0.0,0.0,-0.05351431950381802,,0.22110121101140975,,0.14850831627845762,,0.02590014934539797
vedai,00000612,4,148.31565856933594,0.25,0.0,0.25,-0.022537910753160417,0.640926793217659,0.23820496946573258,0.508330374956131,0.18382965326309203,,0.041790556907653764
vedai,00000620,2,124.93982696533203,0.0,0.0,0.0,-0.03828702845522147,0.42184792160987855,0.6592968761920929,,0.48865842521190644,,0.0593466520309448
vedai,00000625,1,127.18719482421875,0.0,0.0,0.0,-0.03596988846955629,,0.4008798196911812,,0.37517589926719663,,-0.02540413141250608
vedai,00000629,1,196.7041015625,0.0,1.0,0.0,,0.39748904705047605,0.23645479008555412,,0.24963547587394713,,0.13822884559631343
vedai,00000639,2,104.35614776611328,0.5,0.0,0.0,-0.06495113684026588,0.31312995553016665,0.3008993700146675,,0.33778590261936187,,0.07211229801177976
vedai,00000644,1,119.2631607055664,0.0,0.0,0.0,-0.06736069459107663,,0.2699167594313622,,0.32234044671058654,,0.08733824491500852
vedai,00000658,1,132.5076904296875,0.0,0.0,0.0,-0.006613864687423754,,0.30202461034059525,,0.23814266026020048,,0.157096517086029
vedai,00000663,1,94.9417495727539,0.0,0.0,0.0,0.08157591137469045,,0.2949791669845581,,0.2261742040514946,,0.0011103153228759766
vedai,00000667,1,111.53160858154297,0.0,0.0,0.0,0.03744033569058791,,0.3000011842697859,,0.2754793956875801,,-0.1148278474807739
vedai,00000671,1,110.88509368896484,1.0,0.0,0.0,,0.3018424987792969,0.32565841600298884,,0.28536157310009,,0.10919023156166074
vedai,00000685,3,129.76730346679688,0.0,0.0,0.0,0.031892149285101534,0.6060703337192536,0.3583994388580322,,0.45417528599500656,,0.24032949209213256
vedai,00000691,1,115.95217895507812,0.0,0.0,0.0,0.023557186693222265,,0.26306343674659727,,0.19176856279373167,,0.11400179862976079
vedai,00000701,1,100.33549499511719,0.0,0.0,0.0,0.02555241162440236,,0.2903640903532505,,0.22413559556007384,,0.0028811454772948997
vedai,00000710,2,147.10452270507812,0.0,0.5,0.0,,0.46030606627464293,0.28184527680277827,0.26427561044692993,0.37510649859905243,,0.10476706027984617
vedai,00000715,2,112.36327362060547,0.0,0.0,0.0,-0.05301586217401172,0.3870357036590576,0.2515287235379219,,0.2054165005683899,,0.08551104068756099
vedai,00000721,4,111.37551879882812,0.25,0.0,0.0,0.08229883377770648,0.5353000521659851,0.312062282115221,0.5251317739486694,0.28346696197986604,,0.11410028934478755
vedai,00000770,8,107.65371704101562,0.25,0.0,0.125,0.030150154928007412,0.6198056221008301,0.30133480578660965,0.6222377717494965,0.24193458557128905,,0.0826309204101563
vedai,00000825,2,97.83975219726562,0.0,0.5,0.0,0.061562251789305966,0.5479248702526093,0.29558995366096497,,0.24031195044517517,,0.08734869956970215
vedai,00000855,3,107.5642318725586,0.0,0.0,0.0,0.04214117564652309,0.5487938821315765,0.2968317002058029,,0.2132258892059326,,0.20809778571128845
vedai,00000857,4,112.49887084960938,0.0,0.25,0.0,-0.026719408883731182,0.5815962314605713,0.21257394701242446,0.4455386459827423,0.2540052175521851,,0.08836014270782466
vedai,00000864,1,119.94837951660156,0.0,0.0,0.0,,,0.23812978193163872,,0.27063831984996795,,0.07723451256752012
vedai,00000868,2,83.13982391357422,0.0,0.0,0.0,-0.11667112286460252,0.31435130238533016,0.3536715254187584,,0.42468232810497286,,0.20427448153495786
vedai,00000879,1,131.01524353027344,1.0,0.0,0.0,,0.38065433502197266,0.31639164835214617,,0.278593921661377,,0.013824868202209517
vedai,00000881,5,116.65846252441406,0.2,0.0,0.0,-0.0505539163544062,0.536486205458641,0.3301506690680981,,0.2750259131193161,,0.13204386830329895
vedai,00000897,4,95.75253295898438,0.0,0.0,0.0,0.029761637462907164,0.498438173532486,0.2647193901240826,,0.2754034250974655,,0.02241123318672178
vedai,00000911,3,109.25531005859375,0.0,0.0,0.0,-0.04451799956214001,0.28380347490310665,0.3042060784995556,,0.22483949661254882,,0.056686902046203635
vedai,00000922,3,170.1051483154297,0.3333333333333333,0.0,0.0,-0.08624995471023145,0.4904512107372284,0.3639328472316265,,0.39979098588228223,,-0.0037743985652923806
vedai,00000927,1,128.15098571777344,0.0,0.0,0.0,0.08761805649641063,0.21094828844070435,0.2069027006626129,,0.11309616863727567,,0.06138722896575932
vedai,00000938,1,134.2154541015625,0.0,0.0,0.0,-0.036098466347193825,,0.3367309905588627,,0.312634015083313,,0.07284420728683472
vedai,00000940,1,140.5530242919922,0.0,0.0,0.0,0.01789354102187035,,0.24802132546901703,,0.2729644477367401,,0.16574892997741697
vedai,00000941,1,147.95022583007812,0.0,0.0,0.0,,0.2864172101020813,0.2610368110239506,,0.17277389764785767,,0.12280501127243038
vedai,00000943,1,151.1745147705078,0.0,0.0,0.0,0.018703011679637394,,0.23805301785469055,,0.3241772294044495,,0.14862453937530518
vedai,00000949,3,147.26654052734375,0.0,0.0,0.0,-0.005104000146206045,0.47309730052947996,0.21392460390925408,,0.3166514128446579,,0.12024719715118404
vedai,00000952,6,135.7060089111328,0.16666666666666666,0.0,0.16666666666666666,-0.061847051573353753,0.6530020356178283,0.39842722937464714,0.65473652780056,0.2733833432197571,,0.13818656802177431
vedai,00000977,1,119.79298400878906,0.0,0.0,0.0,0.02130073405748778,0.23470931053161626,0.3763846904039383,,0.4595979779958725,,0.1200984060764313
vedai,00000980,2,134.77247619628906,0.0,0.0,0.0,0.0017874537156989945,0.48528642058372495,0.36605856791138647,,0.3543578177690506,,0.08024032115936275
vedai,00000998,3,117.88890075683594,0.0,0.0,0.0,0.049007910168713455,0.6095927000045777,0.22544859871268272,,0.34782381653785704,,0.06692088842391963
vedai,00001002,1,180.31797790527344,0.0,0.0,0.0,,0.2600232005119324,0.23084484711289405,,0.2709373146295547,,0.12244759798049931
vedai,00001005,1,145.71669006347656,0.0,0.0,0.0,-0.048682672123322335,0.20272420644760136,0.2348600685596466,,0.2099679559469223,,0.12100659608840947
vedai,00001011,8,106.06133270263672,0.125,0.0,0.0,-0.006633791265357058,0.6590693861246109,0.25645494014024733,0.6216183364391327,0.25984378457069396,,-0.039224970340728804
vedai,00001017,1,146.57733154296875,0.0,0.0,0.0,-0.006772543596526015,,0.24008549526333808,,0.2168911874294281,,0.06294460296630855
vedai,00001018,1,161.48751831054688,0.0,0.0,0.0,0.09552308119937136,0.4357595324516296,0.2678969740867615,0.33110690116882324,0.19984436631202696,,0.15867798328399663
vedai,00001026,1,106.4957275390625,1.0,0.0,1.0,,0.3457223832607269,0.3812842398881912,,0.4220663636922836,,0.12272682189941408
vedai,00001033,3,128.68280029296875,0.0,0.0,0.0,0.0043334098456787595,0.5195499658584595,0.32819337025284767,,0.39667155742645266,,0.1538448810577393
vedai,00001037,1,129.8256378173828,0.0,0.0,0.0,0.015443677785827004,,0.3056850954890251,,0.1772575080394745,,0.09669373035430906
vedai,00001045,1,157.06822204589844,0.0,0.0,0.0,-0.01947122830293513,0.15061218738555904,0.3221582926809788,,0.35647532939910886,,0.10851665735244753
vedai,00001059,3,163.0039825439453,0.0,0.0,0.0,-0.023370966501790085,0.6428639471530915,0.48524828925728797,,0.5681744664907455,,0.06497709751129155
vedai,00001072,1,154.76824951171875,0.0,0.0,0.0,,,0.39784211963415145,,0.3099343001842499,,0.13169295787811275
vedai,00001074,4,116.4337387084961,0.0,0.0,0.0,0.0035140388116982335,0.5015537440776825,0.3283190429210663,0.4633959472179413,0.3875510260462761,,0.10672971606254578
vedai,00001075,1,134.4923095703125,0.0,0.0,0.0,-0.10423323256476713,,0.25951421558856963,,0.3985470235347748,,0.1391874313354492
vedai,00001082,1,121.83930206298828,0.0,0.0,0.0,-0.056936236874498225,0.17027349472045894,0.37223961502313613,,0.34140437841415405,,0.16748571395874023
vedai,00001090,2,154.09774780273438,0.0,0.0,0.0,-0.006922990383963379,0.43649606704711913,0.3530842125415802,,0.376619416475296,,0.06349786520004275
vedai,00001093,5,125.27600860595703,0.0,0.0,0.0,0.004046197591811389,0.6495036318898201,0.42160593494772913,0.640686747431755,0.22574605941772463,0.48317686915397645,0.08952862024307251
vedai,00001094,4,132.85121154785156,0.0,0.0,0.0,-0.003820025477830835,0.5753652691841126,0.5068072237074375,0.36773076057434084,0.37166147232055663,,0.1066092848777771
vedai,00001095,1,143.81500244140625,0.0,0.0,0.0,-0.11524973701330854,0.30761664509773257,0.31010942310094836,,0.3090563535690308,,0.07334555387496944
vedai,00001115,9,129.9857635498047,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0031671014130103168,0.6637565106153488,0.35771230310201646,0.5761511266231537,0.4560627982020378,,0.05677080154418945
vedai,00001121,5,122.52253723144531,0.4,0.0,0.4,-0.01631842716086899,0.516298896074295,0.3356153555214405,,0.39537602066993716,,0.08457791805267334
vedai,00001122,1,126.74152374267578,0.0,0.0,0.0,0.016724384543514326,,0.2238109290599823,,0.24003336429595945,,-0.009991037845611617
vedai,00001150,2,110.1083755493164,0.0,0.0,0.0,0.018468033366877856,0.3009970664978028,0.2566170521080494,,0.2707660526037216,,0.13261201977729797
vedai,00001172,2,143.32701110839844,0.0,0.0,0.0,-0.03946434060105675,0.43245922327041625,0.39704627692699435,,0.44895983338356016,,0.01072316169738774
vedai,00001179,2,140.480224609375,0.0,0.0,0.0,-0.06712388794649166,0.5315758466720581,0.4048153184354305,,0.4317767769098282,,0.048325967788696245
vedai,00001199,2,139.0576629638672,0.0,0.0,0.0,0.017924115136336738,0.27501529455184937,0.3639965459704399,,0.41886999011039733,,0.1573328673839569
vedai,00001227,7,139.67930603027344,0.0,0.14285714285714285,0.0,-0.04271823518893971,0.6207234472036361,0.27044626548886297,0.4881479024887085,0.3126351833343506,,0.08318041563034062
vedai,00001253,1,107.36453247070312,0.0,0.0,0.0,,,0.20173087008297444,,0.1978075414896011,,0.07427546977996824
vedai,00001258,1,132.05584716796875,0.0,0.0,0.0,0.05398091103964209,,0.19023480266332626,,0.23194999992847443,,0.11981168985366819
vedai,00001263,1,157.3416290283203,0.0,0.0,0.0,0.01573146590889174,,0.29366889894008635,,0.4081130772829056,,0.08950555324554443
vedai,00001264,1,140.76539611816406,0.0,0.0,0.0,,,0.2575649693608284,,0.291341233253479,,0.1066473126411438
